Current Offset,Sample Number,Title,Trigger Offset,Time End,Time Start,U Sec,Time Of Threshold
11791,16384,wf_9548,12989,1662555581.9727547,1662555581.9726236,972623,824
5872,16384,wf_9549,7070,1662555581.984447,1662555581.9843159,984315,504
13649,16384,wf_9550,14847,1662555581.9929407,1662555581.9928095,992809,816
14929,16384,wf_9551,16127,1662555582.008277,1662555582.0081458,8145,656
12328,16384,wf_9552,13526,1662555582.0161672,1662555582.016036,16036,896
5855,16384,wf_9553,7053,1662555582.030952,1662555582.0308208,30820,1400
13995,16384,wf_9554,15193,1662555582.0393164,1662555582.0391853,39185,552
9932,16384,wf_9555,11130,1662555582.0444832,1662555582.044352,44352,704
7612,16384,wf_9556,8810,1662555582.0894992,1662555582.089368,89368,608
1211,16384,wf_9557,2409,1662555582.0956364,1662555582.0955052,95505,800
13241,16384,wf_9558,14439,1662555582.0992193,1662555582.0990882,99088,616
15528,16384,wf_9559,342,1662555582.1160269,1662555582.1158957,115895,632
731,16384,wf_9560,1929,1662555582.1537046,1662555582.1535735,153573,1312
6687,16384,wf_9561,7885,1662555582.1637692,1662555582.163638,163638,664
9492,16384,wf_9562,10690,1662555582.1727989,1662555582.1726677,172667,936
5856,16384,wf_9563,7054,1662555582.1780727,1662555582.1779416,177941,512
6332,16384,wf_9564,7530,1662555582.1899312,1662555582.1898,189800,1176
15075,16384,wf_9565,16273,1662555582.2089193,1662555582.2087882,208788,704
264,16384,wf_9566,1462,1662555582.223041,1662555582.22291,222909,856
9744,16384,wf_9567,10942,1662555582.2347085,1662555582.2345774,234577,432
3314,16384,wf_9568,4512,1662555582.2462418,1662555582.2461107,246110,1664
10069,16384,wf_9569,11267,1662555582.2495222,1662555582.249391,249391,584
5560,16384,wf_9570,6758,1662555582.2636883,1662555582.2635572,263557,568
7350,16384,wf_9571,8548,1662555582.2674382,1662555582.267307,267307,576
10660,16384,wf_9572,11858,1662555582.2770288,1662555582.2768977,276897,944
5455,16384,wf_9573,6653,1662555582.3020895,1662555582.3019583,301958,680
5427,16384,wf_9574,6625,1662555582.3188508,1662555582.3187196,318719,624
1893,16384,wf_9575,3091,1662555582.322572,1662555582.3224409,322440,952
4988,16384,wf_9576,6186,1662555582.326197,1662555582.3260658,326065,808
6599,16384,wf_9577,7797,1662555582.3358772,1662555582.335746,335745,960
1030,16384,wf_9578,2228,1662555582.3422978,1662555582.3421667,342166,416
4005,16384,wf_9579,5203,1662555582.3521516,1662555582.3520205,352020,536
16368,16384,wf_9580,1182,1662555582.370329,1662555582.3701978,370197,528
10067,16384,wf_9581,11265,1662555582.374538,1662555582.3744068,374406,520
13207,16384,wf_9582,14405,1662555582.3842292,1662555582.384098,384098,768
9285,16384,wf_9583,10483,1662555582.3914475,1662555582.3913164,391316,672
4143,16384,wf_9584,5341,1662555582.396075,1662555582.3959439,395943,664
5333,16384,wf_9585,6531,1662555582.404199,1662555582.4040678,404067,920
10418,16384,wf_9587,11616,1662555582.4495974,1662555582.4494662,449466,480
13463,16384,wf_9588,14661,1662555582.4722571,1662555582.472126,472126,888
5852,16384,wf_9589,7050,1662555582.5039978,1662555582.5038667,503866,2288
6763,16384,wf_9590,7961,1662555582.5075037,1662555582.5073726,507372,472
9113,16384,wf_9591,10311,1662555582.5141017,1662555582.5139706,513970,1592
11824,16384,wf_9592,13022,1662555582.534006,1662555582.533875,533874,864
11491,16384,wf_9593,12689,1662555582.5525267,1662555582.5523956,552395,944
686,16384,wf_9595,1884,1662555582.5710466,1662555582.5709155,570915,512
13634,16384,wf_9596,14832,1662555582.6143868,1662555582.6142557,614255,472
14873,16384,wf_9597,16071,1662555582.624664,1662555582.624533,624532,1024
3721,16384,wf_9598,4919,1662555582.6353762,1662555582.635245,635245,616
3882,16384,wf_9599,5080,1662555582.6435447,1662555582.6434135,643413,648
16206,16384,wf_9600,1020,1662555582.68413,1662555582.6839988,683998,408
12864,16384,wf_9601,14062,1662555582.6946378,1662555582.6945066,694506,544
2500,16384,wf_9602,3698,1662555582.7120564,1662555582.7119253,711925,520
4509,16384,wf_9603,5707,1662555582.7182107,1662555582.7180796,718079,464
15349,16384,wf_9604,163,1662555582.728188,1662555582.728057,728056,992
13641,16384,wf_9605,14839,1662555582.7405744,1662555582.7404432,740443,408
577,16384,wf_9606,1775,1662555582.7445889,1662555582.7444577,744457,1008
9363,16384,wf_9607,10561,1662555582.7660174,1662555582.7658863,765886,728
13196,16384,wf_9608,14394,1662555582.7718396,1662555582.7717085,771708,744
16053,16384,wf_9609,867,1662555582.7972827,1662555582.7971516,797151,824
15426,16384,wf_9610,240,1662555582.8136199,1662555582.8134887,813488,600
11748,16384,wf_9611,12946,1662555582.8269742,1662555582.826843,826842,648
14205,16384,wf_9612,15403,1662555582.8326778,1662555582.8325467,832546,736
10549,16384,wf_9613,11747,1662555582.8371155,1662555582.8369844,836984,840
15229,16384,wf_9614,43,1662555582.8499603,1662555582.8498292,849829,528
12884,16384,wf_9615,14082,1662555582.875035,1662555582.874904,874903,504
2652,16384,wf_9616,3850,1662555582.8923328,1662555582.8922017,892201,656
1909,16384,wf_9617,3107,1662555582.8965101,1662555582.896379,896379,832
8086,16384,wf_9618,9284,1662555582.9045625,1662555582.9044313,904431,576
5218,16384,wf_9619,6416,1662555582.923474,1662555582.923343,923342,464
3263,16384,wf_9620,4461,1662555582.9364974,1662555582.9363663,936366,968
256,16384,wf_9621,1454,1662555582.9677591,1662555582.967628,967627,480
256,16384,wf_9621,1454,1662555582.9677591,1662555582.967628,967627,480
8192,16384,wf_9622,9390,1662555582.9732723,1662555582.9731412,973141,448
2321,16384,wf_9623,3519,1662555582.9820096,1662555582.9818785,981878,488
9307,16384,wf_9624,10505,1662555582.9923832,1662555582.992252,992252,928
2242,16384,wf_9625,3440,1662555583.0011678,1662555583.0010366,1036,720
3808,16384,wf_9626,5006,1662555583.0096505,1662555583.0095193,9519,464
15338,16384,wf_9627,152,1662555583.0243647,1662555583.0242336,24233,552
2919,16384,wf_9628,4117,1662555583.0561557,1662555583.0560246,56024,512
5242,16384,wf_9629,6440,1662555583.10223,1662555583.102099,102098,576
13938,16384,wf_9631,15136,1662555583.1179295,1662555583.1177983,117798,608
16169,16384,wf_9632,983,1662555583.127176,1662555583.127045,127044,1320
1543,16384,wf_9633,2741,1662555583.1369176,1662555583.1367865,136786,1440
10772,16384,wf_9634,11970,1662555583.1703393,1662555583.1702082,170208,520
7522,16384,wf_9635,8720,1662555583.1812203,1662555583.1810892,181089,488
2507,16384,wf_9636,3705,1662555583.1952856,1662555583.1951544,195154,576
10790,16384,wf_9637,11988,1662555583.2169423,1662555583.2168112,216811,640
15499,16384,wf_9638,313,1662555583.2229288,1662555583.2227976,222797,712
14868,16384,wf_9639,16066,1662555583.2271993,1662555583.2270682,227068,992
905,16384,wf_9640,2103,1662555583.2372756,1662555583.2371445,237144,896
15070,16384,wf_9641,16268,1662555583.2438462,1662555583.243715,243715,512
15997,16384,wf_9642,811,1662555583.255063,1662555583.254932,254932,544
7615,16384,wf_9643,8813,1662555583.2730403,1662555583.2729092,272909,648
14028,16384,wf_9644,15226,1662555583.2843442,1662555583.284213,284213,560
9574,16384,wf_9646,10772,1662555583.2921486,1662555583.2920175,292017,536
548,16384,wf_9647,1746,1662555583.3140805,1662555583.3139493,313949,680
82,16384,wf_9648,1280,1662555583.3310134,1662555583.3308823,330882,616
10791,16384,wf_9649,11989,1662555583.3352208,1662555583.3350897,335089,584
13897,16384,wf_9650,15095,1662555583.3429458,1662555583.3428147,342814,592
12667,16384,wf_9651,13865,1662555583.3468502,1662555583.346719,346719,704
4594,16384,wf_9652,5792,1662555583.356723,1662555583.356592,356591,840
13429,16384,wf_9653,14627,1662555583.3690746,1662555583.3689435,368943,1184
15590,16384,wf_9654,404,1662555583.375724,1662555583.375593,375592,792
1876,16384,wf_9655,3074,1662555583.3897057,1662555583.3895745,389574,568
11955,16384,wf_9656,13153,1662555583.4101808,1662555583.4100497,410049,416
12654,16384,wf_9657,13852,1662555583.4152455,1662555583.4151144,415114,1456
263,16384,wf_9658,1461,1662555583.4194555,1662555583.4193244,419324,1072
13394,16384,wf_9659,14592,1662555583.423367,1662555583.423236,423235,664
4411,16384,wf_9660,5609,1662555583.4281356,1662555583.4280045,428004,1344
11258,16384,wf_9661,12456,1662555583.448167,1662555583.448036,448035,864
15639,16384,wf_9662,453,1662555583.4648097,1662555583.4646785,464678,496
10034,16384,wf_9663,11232,1662555583.469919,1662555583.4697878,469787,768
12338,16384,wf_9664,13536,1662555583.4751446,1662555583.4750135,475013,760
16105,16384,wf_9665,919,1662555583.4790316,1662555583.4789004,478900,624
4078,16384,wf_9666,5276,1662555583.4835463,1662555583.4834151,483415,1248
1238,16384,wf_9667,2436,1662555583.4883733,1662555583.4882421,488242,416
1139,16384,wf_9668,2337,1662555583.49844,1662555583.498309,498308,608
13639,16384,wf_9669,14837,1662555583.5092251,1662555583.509094,509093,776
3679,16384,wf_9671,4877,1662555583.5293548,1662555583.5292237,529223,464
7434,16384,wf_9672,8632,1662555583.5442777,1662555583.5441465,544146,904
5753,16384,wf_9673,6951,1662555583.5522997,1662555583.5521686,552168,936
6383,16384,wf_9674,7581,1662555583.5583825,1662555583.5582514,558251,784
5886,16384,wf_9675,7084,1662555583.5739317,1662555583.5738006,573800,816
804,16384,wf_9676,2002,1662555583.5780268,1662555583.5778956,577895,904
3364,16384,wf_9677,4562,1662555583.5915413,1662555583.5914102,591410,568
11269,16384,wf_9678,12467,1662555583.6066256,1662555583.6064944,606494,848
3540,16384,wf_9679,4738,1662555583.610568,1662555583.610437,610436,904
10481,16384,wf_9680,11679,1662555583.6475852,1662555583.647454,647454,816
3472,16384,wf_9682,4670,1662555583.6669455,1662555583.6668143,666814,864
13851,16384,wf_9683,15049,1662555583.6922317,1662555583.6921005,692100,1152
4133,16384,wf_9684,5331,1662555583.704573,1662555583.7044418,704441,528
4651,16384,wf_9685,5849,1662555583.711337,1662555583.711206,711205,704
4651,16384,wf_9685,5849,1662555583.711337,1662555583.711206,711205,704
10891,16384,wf_9686,12089,1662555583.715373,1662555583.715242,715241,760
3795,16384,wf_9687,4993,1662555583.727053,1662555583.7269218,726921,816
5050,16384,wf_9688,6248,1662555583.733038,1662555583.7329068,732906,648
8694,16384,wf_9689,9892,1662555583.7419362,1662555583.741805,741805,768
12180,16384,wf_9690,13378,1662555583.7530696,1662555583.7529385,752938,1344
943,16384,wf_9691,2141,1662555583.7574108,1662555583.7572796,757279,448
4045,16384,wf_9692,5243,1662555583.767915,1662555583.7677839,767783,680
12195,16384,wf_9693,13393,1662555583.7726545,1662555583.7725234,772523,480
13469,16384,wf_9694,14667,1662555583.7836797,1662555583.7835486,783548,624
2013,16384,wf_9695,3211,1662555583.7873566,1662555583.7872255,787225,664
10604,16384,wf_9696,11802,1662555583.790843,1662555583.7907119,790711,440
14668,16384,wf_9697,15866,1662555583.7984798,1662555583.7983487,798348,664
9871,16384,wf_9698,11069,1662555583.8035128,1662555583.8033817,803381,1112
2924,16384,wf_9699,4122,1662555583.8161318,1662555583.8160007,816000,632
10399,16384,wf_9700,11597,1662555583.8241403,1662555583.8240092,824009,648
8180,16384,wf_9701,9378,1662555583.844463,1662555583.844332,844331,480
2047,16384,wf_9702,3245,1662555583.8632474,1662555583.8631163,863116,792
12111,16384,wf_9703,13309,1662555583.8784728,1662555583.8783417,878341,608
16292,16384,wf_9704,1106,1662555583.8832862,1662555583.883155,883155,680
812,16384,wf_9705,2010,1662555583.8921056,1662555583.8919744,891974,728
10473,16384,wf_9706,11671,1662555583.8996532,1662555583.899522,899522,568
12252,16384,wf_9707,13450,1662555583.9069602,1662555583.906829,906829,928
14587,16384,wf_9708,15785,1662555583.9180489,1662555583.9179177,917917,864
3878,16384,wf_9710,5076,1662555583.9328368,1662555583.9327056,932705,1160
6577,16384,wf_9711,7775,1662555583.937243,1662555583.9371119,937111,704
5195,16384,wf_9712,6393,1662555583.9479296,1662555583.9477985,947798,648
13963,16384,wf_9713,15161,1662555583.9733746,1662555583.9732435,973243,480
11246,16384,wf_9714,12444,1662555583.9823747,1662555583.9822435,982243,512
3759,16384,wf_9715,4957,1662555584.0197356,1662555584.0196044,19604,904
2030,16384,wf_9716,3228,1662555584.0329843,1662555584.0328531,32853,664
3404,16384,wf_9717,4602,1662555584.0460882,1662555584.045957,45957,504
11359,16384,wf_9718,12557,1662555584.0598724,1662555584.0597413,59741,664
7611,16384,wf_9719,8809,1662555584.0839248,1662555584.0837936,83793,568
14101,16384,wf_9720,15299,1662555584.0885217,1662555584.0883906,88390,1032
7848,16384,wf_9721,9046,1662555584.1029909,1662555584.1028597,102859,544
3526,16384,wf_9722,4724,1662555584.1220744,1662555584.1219432,121943,576
4800,16384,wf_9723,5998,1662555584.1413076,1662555584.1411765,141176,1040
14831,16384,wf_9724,16029,1662555584.1472352,1662555584.147104,147103,752
14295,16384,wf_9725,15493,1662555584.1541386,1662555584.1540074,154007,712
12877,16384,wf_9726,14075,1662555584.1699386,1662555584.1698074,169807,640
7797,16384,wf_9728,8995,1662555584.223133,1662555584.223002,223002,576
13790,16384,wf_9729,14988,1662555584.2412038,1662555584.2410727,241072,912
10943,16384,wf_9730,12141,1662555584.2457516,1662555584.2456205,245620,584
15051,16384,wf_9731,16249,1662555584.2531085,1662555584.2529774,252977,656
15418,16384,wf_9733,232,1662555584.265876,1662555584.265745,265745,592
7394,16384,wf_9734,8592,1662555584.2714965,1662555584.2713654,271365,528
7873,16384,wf_9735,9071,1662555584.2795618,1662555584.2794306,279430,592
11644,16384,wf_9736,12842,1662555584.3001976,1662555584.3000665,300066,560
5423,16384,wf_9737,6621,1662555584.311319,1662555584.311188,311188,408
13871,16384,wf_9738,15069,1662555584.3152869,1662555584.3151557,315155,672
4819,16384,wf_9739,6017,1662555584.3221056,1662555584.3219745,321974,776
7792,16384,wf_9740,8990,1662555584.3368711,1662555584.33674,336740,872
4894,16384,wf_9741,6092,1662555584.3410978,1662555584.3409667,340966,576
6403,16384,wf_9742,7601,1662555584.344744,1662555584.3446128,344612,904
5682,16384,wf_9743,6880,1662555584.365327,1662555584.3651958,365195,568
11073,16384,wf_9744,12271,1662555584.3759465,1662555584.3758154,375815,616
12771,16384,wf_9745,13969,1662555584.4030383,1662555584.4029071,402907,1088
803,16384,wf_9746,2001,1662555584.4089105,1662555584.4087794,408779,592
14536,16384,wf_9747,15734,1662555584.4386928,1662555584.4385617,438561,768
12289,16384,wf_9748,13487,1662555584.4493794,1662555584.4492483,449248,576
3536,16384,wf_9749,4734,1662555584.4551392,1662555584.455008,455008,488
3098,16384,wf_9750,4296,1662555584.464896,1662555584.4647648,464764,616
7125,16384,wf_9751,8323,1662555584.4694135,1662555584.4692824,469282,640
7547,16384,wf_9752,8745,1662555584.4810758,1662555584.4809446,480944,640
4161,16384,wf_9753,5359,1662555584.509326,1662555584.5091949,509194,656
2515,16384,wf_9754,3713,1662555584.5176148,1662555584.5174837,517483,872
7432,16384,wf_9755,8630,1662555584.527531,1662555584.5273998,527399,952
10936,16384,wf_9756,12134,1662555584.5330052,1662555584.532874,532874,664
15440,16384,wf_9757,254,1662555584.538382,1662555584.538251,538250,1248
13648,16384,wf_9758,14846,1662555584.5494785,1662555584.5493474,549347,568
1990,16384,wf_9759,3188,1662555584.5657167,1662555584.5655856,565585,1392
2053,16384,wf_9760,3251,1662555584.5710487,1662555584.5709176,570917,664
4747,16384,wf_9761,5945,1662555584.5786674,1662555584.5785363,578536,496
2229,16384,wf_9762,3427,1662555584.586475,1662555584.5863438,586343,656
7924,16384,wf_9763,9122,1662555584.5995505,1662555584.5994194,599419,600
6385,16384,wf_9764,7583,1662555584.6090143,1662555584.6088831,608883,3784
4240,16384,wf_9766,5438,1662555584.6249912,1662555584.62486,624860,536
7433,16384,wf_9767,8631,1662555584.6288078,1662555584.6286767,628676,432
12650,16384,wf_9768,13848,1662555584.639458,1662555584.6393268,639326,512
3337,16384,wf_9769,4535,1662555584.6428154,1662555584.6426842,642684,640
1840,16384,wf_9770,3038,1662555584.654102,1662555584.653971,653971,472
4227,16384,wf_9771,5425,1662555584.6662242,1662555584.666093,666093,728
12596,16384,wf_9773,13794,1662555584.7146313,1662555584.7145002,714500,616
1825,16384,wf_9774,3023,1662555584.7287776,1662555584.7286465,728646,1264
11717,16384,wf_9775,12915,1662555584.7328644,1662555584.7327332,732733,592
5203,16384,wf_9776,6401,1662555584.7438536,1662555584.7437224,743722,856
5203,16384,wf_9776,6401,1662555584.7438536,1662555584.7437224,743722,856
2354,16384,wf_9777,3552,1662555584.7473087,1662555584.7471776,747177,928
14064,16384,wf_9778,15262,1662555584.7573311,1662555584.7572,757199,608
6028,16384,wf_9780,7226,1662555584.7981493,1662555584.7980182,798018,488
9004,16384,wf_9781,10202,1662555584.8403392,1662555584.840208,840208,808
9862,16384,wf_9783,11060,1662555584.9107604,1662555584.9106293,910629,656
11754,16384,wf_9784,12952,1662555584.9173875,1662555584.9172564,917256,632
12236,16384,wf_9786,13434,1662555584.9308739,1662555584.9307427,930742,808
14988,16384,wf_9787,16186,1662555584.9561155,1662555584.9559844,955984,904
9703,16384,wf_9788,10901,1662555584.9655738,1662555584.9654427,965442,544
13884,16384,wf_9789,15082,1662555584.9766946,1662555584.9765635,976563,512
12319,16384,wf_9790,13517,1662555584.981067,1662555584.9809358,980935,1200
16061,16384,wf_9791,875,1662555584.9888852,1662555584.988754,988753,656
14180,16384,wf_9792,15378,1662555585.004298,1662555585.0041668,4166,584
4577,16384,wf_9793,5775,1662555585.0148635,1662555585.0147324,14732,504
5076,16384,wf_9794,6274,1662555585.0260897,1662555585.0259585,25958,2904
16172,16384,wf_9795,986,1662555585.0365584,1662555585.0364273,36427,744
14315,16384,wf_9796,15513,1662555585.043189,1662555585.043058,43057,912
8544,16384,wf_9797,9742,1662555585.0470052,1662555585.046874,46874,728
14615,16384,wf_9798,15813,1662555585.06515,1662555585.065019,65018,856
11027,16384,wf_9799,12225,1662555585.0814493,1662555585.0813181,81318,592
8440,16384,wf_9800,9638,1662555585.0999825,1662555585.0998514,99851,512
12841,16384,wf_9801,14039,1662555585.1080694,1662555585.1079383,107938,688
2178,16384,wf_9802,3376,1662555585.1190412,1662555585.11891,118910,656
11566,16384,wf_9803,12764,1662555585.1280646,1662555585.1279335,127933,520
